f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
3.7934,-10.8988,-4.7316,-4.6909,-1.7081,8.331,-8.8763,-0.1618,1.9405,-16.3821,2
2.5075,-9.7423,-4.9603,-4.7158,0.6313,8.5122,-11.0166,-2.0515,4.5998,-14.166,2
1.5345,-14.2041,-6.8292,-3.402,-2.3644,6.9754,-9.8339,2.2918,0.683,-14.569,2
5.1717,-10.0739,-5.967,-4.9818,-1.2721,7.7485,-10.2989,-1.1931,3.9486,-13.6971,2
3.8274,-10.5877,-5.5743,-4.3912,-2.0404,7.3324,-11.1307,-1.256,2.2243,-16.011,2
1.2822,-9.252,-5.8994,-4.6869,2.0895,6.0829,-7.5464,0.2598,3.95,-13.4431,2
0.5472,-10.672,-5.7323,-7.2971,1.5982,9.0221,-8.0018,-1.3213,3.8084,-11.9722,2
3.7359,-10.8292,-7.576,-4.3335,-2.0859,9.4133,-10.2846,1.274,1.514,-14.0,2
4.2797,-11.8709,-5.2599,-3.1797,-1.7243,10.298,-8.8931,2.0804,5.4626,-13.9684,2
4.323,-11.7715,-7.7849,-4.3023,-3.3618,7.1489,-8.1226,-0.3434,3.8382,-13.1574,2
6.1323,-10.0287,-4.5643,-3.4063,-0.8508,10.3024,-8.0066,0.7421,3.0809,-12.7991,2
2.3485,-11.8859,-4.0976,-1.2125,-2.7112,7.5518,-7.296,1.2273,3.7871,-12.2616,2
2.9945,-10.3202,-5.8574,-5.2969,-0.8453,10.4118,-9.511,0.6559,3.0825,-14.0335,2
4.3709,-11.8353,-4.2367,-3.0698,-2.7231,11.1023,-8.7576,-0.6574,4.4293,-12.8645,2
0.6976,-11.6037,-5.817,-7.2485,-1.1903,8.7922,-10.785,0.833,2.7836,-15.3934,2
4.7349,-9.5584,-6.6703,-4.307,-0.2285,8.2543,-11.9061,1.1574,1.5525,-14.1913,2
5.5424,-11.0162,-6.2331,-3.2446,-0.5599,7.1765,-9.1002,0.4813,3.1805,-13.1727,2
7.2367,-12.579,-4.7655,-2.2341,-0.5787,7.5798,-6.5128,-2.8609,1.7475,-11.849,2
2.8004,-8.4205,-8.5034,-5.6773,-2.1154,9.1814,-9.3428,-0.3086,4.903,-11.3363,2
2.734,-13.3798,-9.4719,-3.6502,-0.334,8.6498,-9.1161,-0.7798,3.7549,-11.0892,2
0.0303,-10.9314,-7.6912,-6.2448,-3.0129,9.1248,-8.4023,2.6175,2.7856,-16.2438,2
2.9983,-12.8948,-8.0459,-3.1383,-1.0266,9.4366,-9.546,1.6128,2.1523,-11.9315,2
3.8725,-11.1257,-5.9175,-4.0359,1.0763,8.9234,-9.0122,0.0693,4.0372,-12.5446,2
2.9448,-12.5486,-7.5886,-4.2854,0.7055,8.18,-9.901,-2.214,5.0427,-12.7529,2
4.5496,-9.3727,-6.4828,-3.8823,0.915,8.8247,-8.1285,1.7329,3.7368,-13.7987,2
3.3048,-9.6487,-5.0717,-2.2568,-0.4913,9.4502,-9.6791,-0.4447,3.9434,-14.4678,2
3.3245,-8.7466,-4.4048,-3.5565,-1.7621,8.3702,-7.7083,0.3723,1.935,-11.7828,2
3.628,-11.6811,-5.5173,-2.5523,-2.8294,8.2546,-9.3798,1.1055,3.7204,-14.4337,2
1.1165,-9.2675,-7.9156,-3.6024,-1.5159,8.7989,-6.5329,4.9845,0.3223,-12.1306,2
3.1212,-9.2434,-4.7998,-1.8945,-0.8905,7.2209,-7.6183,0.604,2.4217,-14.3208,2
4.8651,-8.4101,-8.0287,-3.0762,-1.8765,6.3544,-8.7882,-0.8227,0.4058,-14.7791,2
1.8139,-11.7852,-8.2245,-4.6019,-2.3878,9.1187,-8.1195,0.8173,2.4193,-14.0001,2
2.1,-12.0347,-5.1803,-6.6487,-1.439,8.07,-8.1111,-1.7105,2.7912,-13.092,2
0.4985,-12.4267,-6.3733,-3.2379,-1.0442,9.396,-10.6288,-1.9561,2.8992,-15.4505,2
2.0576,-9.4168,-5.952,-4.8614,-2.3649,9.4867,-8.6918,-1.3948,-0.1493,-10.7838,2
1.5219,-10.0236,-3.9696,-3.7877,-2.2186,6.4162,-11.1698,0.9921,4.9489,-14.1997,2
2.522,-9.769,-7.2646,-3.5974,-1.2552,7.9411,-9.0331,3.0718,3.6792,-11.9677,2
1.9775,-9.1713,-5.2771,-6.2585,-0.5082,7.7854,-11.3285,0.6217,3.581,-13.3791,2
3.1919,-11.3111,-2.5358,-5.783,-0.0085,8.5784,-10.2915,0.3544,0.683,-14.4997,2
3.2852,-13.1419,-5.4761,-5.4548,-3.4955,6.9347,-5.7459,-2.5401,3.4266,-14.7339,2
2.8304,-9.9093,-5.4034,-5.0302,-3.3546,9.4885,-8.1812,-0.0004,3.4354,-14.2752,2
2.115,-10.8092,-5.4571,-3.5453,-0.5542,7.4144,-6.637,-0.0865,2.5941,-15.5845,2
3.0648,-10.0168,-5.0919,-1.6662,-0.5375,8.9706,-9.6792,-0.5656,4.2278,-12.1799,2
1.7401,-9.7305,-5.2601,-5.6799,-0.5072,6.981,-12.6537,0.1869,3.1592,-13.7791,2
7.6562,-10.2469,-6.0149,-3.3648,-1.9799,9.9495,-8.4683,0.8998,1.8363,-15.953,2
2.6035,-10.3912,-6.9027,-3.5716,-1.6664,9.2011,-10.475,0.7164,1.811,-15.9139,2
3.1079,-8.5107,-8.4235,-3.8301,-0.1215,12.0053,-9.7492,-0.521,1.0224,-11.8957,2
2.0545,-11.3711,-9.0091,-2.6832,0.4195,9.8239,-11.4178,1.3378,0.2634,-13.5194,2
3.6632,-10.3499,-5.4337,-4.0212,-4.2615,9.358,-8.8634,-0.9269,0.4183,-11.2965,2
5.2025,-9.7562,-7.2501,-7.7846,-0.1709,9.1053,-9.5718,2.1142,4.0444,-13.3423,2
3.4082,-10.7387,-5.2158,-5.2954,-0.6789,7.1744,-7.005,1.2252,1.7401,-13.4856,2
2.0749,-8.559,-3.8013,-2.9648,1.0171,8.783,-7.8645,2.2641,2.7638,-13.4998,2
4.7561,-9.8454,-7.3689,-7.2894,-1.5812,5.4099,-10.4963,-0.8844,1.9195,-12.3758,2
4.9121,-10.0521,-5.2869,-3.025,-5.0631,8.5706,-11.7045,1.1907,-0.3672,-13.8771,2
4.1772,-12.4918,-4.7931,-3.2492,-0.7467,9.6023,-9.5486,0.6549,2.7875,-13.6253,2
2.3475,-12.679,-6.7409,-4.5971,-2.423,9.8334,-10.7681,0.1698,4.5219,-12.2428,2
5.18,-11.7014,-5.0592,-5.6036,-1.7317,8.2826,-9.8735,-0.1157,2.0324,-15.0801,2
4.6402,-11.0889,-5.9335,-3.7635,-1.2358,8.6945,-9.4679,2.5546,3.9136,-13.5789,2
2.685,-10.9934,-5.6092,-1.7592,-3.3775,9.5449,-7.3197,-1.803,2.5007,-15.2033,2
4.0014,-11.3527,-6.4309,-4.6257,-0.2377,8.8988,-8.6634,0.668,3.6312,-13.9994,2
5.9067,-12.6674,-8.8245,-6.7222,-4.4373,9.565,-8.1827,2.2387,1.1875,-12.4883,2
3.4408,-10.5653,-5.2972,-5.1436,2.563,10.5531,-9.8073,-1.2091,2.6406,-13.3331,2
4.954,-12.5683,-5.8074,-6.3027,-0.6634,8.394,-6.1048,-1.892,4.8283,-16.1622,2
1.3648,-13.3308,-5.8601,-5.7697,-3.3404,8.8594,-8.3321,0.4868,2.5291,-10.8631,2
3.5743,-9.6066,-6.0213,-5.656,-0.4931,7.5716,-9.1463,0.8851,-0.1397,-16.0207,2
4.7198,-11.8108,-7.1601,-3.7595,-1.8964,9.1817,-9.0865,0.7249,1.7196,-13.3161,2
5.0132,-11.6668,-4.8627,-4.0865,-0.2162,8.7484,-9.0599,0.9516,4.5928,-13.2523,2
4.0734,-11.3679,-3.8793,-3.0486,-1.2013,8.3713,-7.5429,-0.4823,0.0981,-13.4979,2
5.1406,-8.4282,-6.3966,-3.9438,-0.5386,8.1588,-8.2352,0.2989,4.2895,-12.522,2
4.5709,-11.1232,-3.3468,-3.2833,-0.947,7.4139,-9.1554,0.5986,1.5909,-14.045,2
3.1069,-10.7313,-8.8797,-4.2121,-1.8839,8.524,-7.4569,3.5056,3.79,-15.4581,2
2.8375,-9.9212,-5.5107,-2.5282,-1.4639,8.01,-6.3812,0.515,1.2474,-11.3938,2
1.1114,-16.0578,-5.0816,-2.6431,-0.6969,6.6016,-9.0981,0.0098,1.9665,-11.4884,2
1.7856,-10.341,-4.4446,-3.437,0.5438,9.4009,-8.3658,0.9773,3.6926,-14.1848,2
1.4028,-9.3841,-4.493,-3.6312,-2.1405,6.2187,-8.8811,-1.5964,0.539,-13.6376,2
2.2099,-10.2972,-6.4746,-4.9191,-3.8753,7.2759,-10.234,-1.4109,2.2789,-15.3274,2
3.11,-10.4546,-7.4749,-3.371,-3.3599,6.887,-9.1796,1.4576,4.0735,-11.1879,2
2.7907,-11.0064,-7.7847,-5.8898,-0.975,7.3915,-7.1612,-1.7665,3.502,-15.1151,2
2.1249,-10.0065,-7.2495,-4.7828,-2.5361,11.2328,-9.936,0.5044,2.4696,-13.2744,2
2.4335,-11.1164,-5.6447,-5.3037,0.3161,10.3335,-8.1,0.5318,-1.7135,-12.9701,2
2.7686,-11.1846,-9.0817,-3.2688,-3.4908,8.7329,-7.6528,-0.277,4.5965,-14.727,2
4.2562,-12.7724,-4.689,-2.6952,-0.6154,7.9654,-11.1128,-0.1589,4.4379,-13.4115,2
1.026,-12.5023,-4.3559,-3.2773,-3.1689,5.9065,-9.9473,-2.35,2.5387,-9.929,2
0.9602,-11.0942,-4.2678,-2.8855,-1.541,8.3358,-10.7437,0.0255,3.1376,-11.9488,2
2.4253,-11.0999,-7.6595,-3.6712,-0.1422,9.4998,-10.7651,0.6473,1.7565,-12.0899,2
3.1136,-13.0945,-6.5654,-3.3214,-0.9519,7.7876,-9.8877,-1.0542,2.1803,-14.89,2
4.8107,-12.1669,-6.0522,-3.9277,0.1006,10.1893,-7.9658,0.9564,1.1995,-15.2098,2
2.0871,-9.6873,-6.1257,-2.7062,0.1863,7.4664,-8.9617,0.4075,2.2808,-14.4088,2
5.1327,-10.7372,-6.2159,-5.2133,-0.3051,7.0476,-8.3274,1.1504,2.1537,-13.13,2
3.6341,-10.8742,-6.2162,-3.9165,-1.123,8.6456,-10.6656,0.1987,3.1699,-13.4606,2
4.7862,-9.8851,-7.5413,-4.2591,-1.7849,8.5488,-9.0143,1.3443,3.0384,-11.7607,2
3.7171,-12.0611,-6.9366,-3.1035,-3.7392,6.5365,-8.9937,1.8534,4.733,-13.9321,2
4.9468,-10.7068,-8.5328,-4.0213,-2.2463,9.9326,-9.0483,-1.4898,0.5229,-13.638,2
-0.2747,-11.5924,-5.8891,-5.5947,0.1731,10.3418,-10.5348,-0.02,4.2645,-13.6084,2
1.2639,-11.0302,-7.5151,-2.3468,-0.409,8.0846,-8.7966,-1.5351,1.6418,-11.2766,2
3.4359,-9.4201,-5.8876,-2.0377,-4.3162,8.273,-6.5426,1.8613,4.7605,-13.6166,2
2.5499,-12.3559,-7.8811,-2.7986,-0.5481,8.4554,-8.2475,0.6407,4.2158,-12.1775,2
1.7568,-10.4047,-8.739,-3.8096,-0.4114,6.5847,-9.6345,0.4413,3.1233,-14.0244,2
1.5972,-10.8962,-8.714,-4.3581,-1.98,8.3539,-9.8488,-1.8345,2.2229,-12.2103,2
5.2478,-7.1562,-3.6982,-5.8046,-1.9306,8.5211,-9.1381,0.5313,6.3838,-15.2296,2
2.2853,-8.3494,-7.1596,-3.4188,0.2341,9.285,-8.7221,1.8349,1.4328,-14.351,2
4.159,-13.9193,-4.1108,-3.5541,-1.0884,6.1095,-10.9397,-0.1708,3.9836,-16.7214,2
4.5381,-11.3552,-6.5708,-3.6288,-0.9139,7.4866,-8.0724,-3.0521,2.0968,-13.376,2
2.8382,-13.5555,-5.0986,-5.8817,-1.4192,8.7848,-8.98,2.1805,2.6925,-12.9653,2
3.2717,-9.8958,-4.1454,-3.8028,-0.1451,10.7383,-6.974,-0.1509,4.3271,-13.2333,2
5.0314,-9.9622,-5.8222,-3.3582,-0.935,8.9968,-9.248,0.0494,5.4172,-12.8902,2
2.4956,-11.2313,-4.6513,-5.1134,-3.5409,6.4426,-11.6032,-1.5212,1.0011,-11.5286,2
3.2863,-11.3601,-8.4008,-4.2238,-3.9239,8.0012,-5.913,1.4227,2.4577,-12.5593,2
2.5733,-12.0162,-3.6795,-5.7226,-1.8491,9.0143,-10.4141,1.4029,2.3125,-12.6106,2
4.2346,-11.1797,-3.6697,-5.0071,0.7054,10.3177,-6.3535,0.6881,1.5896,-10.4913,2
2.8535,-12.0355,-6.5203,-5.4817,-0.5287,7.6468,-9.441,1.8787,3.708,-13.5831,2
3.6119,-10.7968,-6.8824,-4.0129,-0.5816,8.366,-8.3801,-0.828,1.8666,-14.708,2
2.5079,-8.8844,-5.1466,-5.6245,-0.6617,7.9694,-10.0334,-1.8016,4.2303,-15.6523,2
3.2776,-12.2347,-5.0719,-4.5107,-1.5196,8.4042,-8.5559,0.4465,2.7075,-14.3841,2
0.9935,-12.493,-5.1579,-4.4679,-2.3139,6.4467,-11.5893,-0.6278,4.1045,-14.4421,2
3.9563,-11.7198,-5.2774,-4.5368,-3.1657,8.1518,-6.2588,3.1119,3.5022,-13.8121,2
3.8114,-10.3399,-6.2955,-3.3477,-1.0056,8.0813,-10.8027,-0.2631,3.9717,-13.6537,2
3.806,-11.2397,-7.8251,-4.3671,-2.8516,6.9258,-7.2013,-0.2031,1.6602,-11.1795,2
4.5781,-11.3724,-5.5942,-4.3628,-2.3569,9.2673,-9.4962,0.5403,4.3045,-12.2397,2
2.5304,-10.0861,-7.9274,-3.3335,-1.0952,9.1237,-9.456,3.5531,1.4205,-12.1492,2
1.808,-10.0587,-5.372,-3.9267,-2.0609,8.767,-8.6093,3.1119,1.4639,-14.4404,2
3.7827,-11.1993,-6.3857,-2.4036,-5.5483,7.6584,-11.6233,-1.3667,6.3794,-12.7092,2
4.7829,-10.936,-5.0976,-6.659,0.2395,7.3255,-9.8068,1.1848,3.2471,-13.4796,2
1.3109,-10.6655,-4.7948,-4.8079,0.6545,7.2462,-9.0,2.73,1.7503,-12.0255,2
6.3176,-10.5586,-7.0262,-5.1683,0.639,10.4703,-6.8358,0.3778,4.3291,-13.6797,2
2.031,-9.1289,-3.7849,-5.54,-2.877,8.6153,-7.5756,-1.2737,3.113,-14.4921,2
4.4068,-12.012,-5.078,-4.2465,-2.7236,8.6508,-11.9167,-0.4116,3.2785,-16.2641,2
-0.5011,-14.3242,-4.245,-4.1243,-2.1166,9.973,-9.6165,0.8297,2.8111,-14.313,2
3.7968,-9.6553,-6.513,-4.7,-1.8317,5.1084,-8.5852,-1.3866,3.717,-13.7421,2
3.5133,-9.7647,-7.6254,-3.4553,-0.9165,8.2781,-10.4021,1.3199,3.8276,-13.4361,2
1.7501,-11.6064,-6.3262,-2.9764,-3.6931,7.7096,-9.6138,0.3022,0.8204,-13.9328,2
2.8899,-12.3716,-6.4126,-4.8209,-0.5745,7.2273,-8.875,-0.7856,1.8728,-13.1606,2
3.7077,-11.4407,-6.6398,-6.1896,0.7862,9.5865,-8.0326,-1.9655,1.8792,-14.1083,2
0.459,-9.4803,-4.0548,-0.9162,-2.8867,8.7313,-7.0256,0.0466,1.922,-16.4055,2
5.0545,-10.8441,-7.3297,-3.5834,-1.0884,8.8077,-9.3354,2.8606,2.5719,-11.1775,2
4.2018,-10.2884,-6.4056,-2.5482,-1.1484,7.1571,-10.458,1.0608,1.4114,-13.6998,2
4.9414,-10.3592,-7.3189,-1.8942,-0.4961,10.082,-12.4111,0.9233,4.0357,-11.0561,2
1.1599,-9.006,-3.7691,-7.0351,-0.6,9.4817,-9.5003,-0.3081,3.7742,-14.529,2
3.0297,-9.5965,-3.6046,-3.2022,-1.1177,7.7807,-10.5257,2.0914,2.5423,-11.8804,2
2.8613,-11.7891,-5.6045,-4.1239,-3.1262,11.2813,-9.9503,1.8184,4.0352,-15.4957,2
1.852,-11.2674,-7.5341,-1.4195,-1.6182,9.8899,-8.2393,0.8231,2.8329,-11.7508,2
2.1179,-8.2257,-8.1665,-2.8369,-3.4256,8.0817,-8.8698,-0.303,2.4999,-15.6869,2
1.8744,-10.0678,-6.1912,-5.0449,0.6685,6.7254,-9.5522,-0.3315,3.695,-13.5342,2
3.1933,-13.5815,-4.9381,-4.3359,-1.1444,7.4324,-10.3685,2.676,0.1126,-15.1878,2
5.5763,-9.8541,-6.7239,-2.1393,-0.6476,8.9043,-8.6714,1.1249,3.531,-10.3125,2
3.0632,-11.0613,-8.091,-4.087,1.4764,10.032,-9.8253,0.4721,0.8278,-15.0602,2
3.5797,-11.5569,-7.8026,-3.2744,-1.4413,6.204,-12.1225,-0.428,0.39,-16.4099,2
5.049,-10.9618,-6.6338,-4.2918,-3.0246,9.1717,-9.2058,-0.7091,1.861,-15.4477,2
2.7462,-11.1746,-6.8841,-3.9264,-1.4357,8.9014,-7.5951,1.3166,4.2043,-14.8781,2
2.5927,-9.8348,-5.2284,-5.0271,-0.4005,7.14,-8.2882,0.3876,0.6958,-14.2576,2
6.629,-10.511,-2.785,-6.175,-0.1918,4.7538,-9.0101,1.3739,4.0293,-14.8054,2
4.9142,-11.6158,-6.4818,-4.6591,-3.0225,10.9099,-8.9378,2.058,4.3395,-15.0584,2
5.1798,-10.0601,-7.797,-3.3359,-2.8524,10.965,-7.7891,0.3203,4.6696,-15.9795,2
2.2316,-11.1938,-2.8821,-5.6149,-3.8789,6.3887,-7.6505,-0.4643,2.5338,-12.4622,2
3.1185,-10.509,-5.4328,-4.6552,-1.5674,8.9182,-7.7075,-0.7615,-1.7584,-12.5871,2
4.7472,-10.5151,-5.8332,-4.8556,-0.5676,9.835,-8.925,4.1639,0.4268,-13.362,2
1.5941,-9.4954,-8.6079,-6.01,-2.2677,8.954,-9.903,-0.4511,2.5011,-13.9698,2
5.5868,-9.7863,-6.7225,-0.8636,-0.5804,7.1018,-8.625,1.2303,1.741,-15.1853,2
3.4853,-11.3555,-4.017,-2.8974,-2.2791,9.1942,-7.1091,-1.6637,1.2383,-13.6232,2
3.409,-10.8935,-6.7018,-4.4982,-0.7415,10.2562,-9.7312,4.0846,5.7135,-11.6126,2
4.2893,-7.8032,-6.6708,-5.2581,-2.1069,7.0509,-8.8271,0.8768,3.0737,-13.6251,2
3.5553,-8.2107,-5.3056,-2.6254,-1.0317,6.1319,-11.7306,3.5512,1.9747,-14.5316,2
3.7241,-9.9896,-5.2204,-1.3475,0.9332,7.3389,-7.5567,-0.1491,2.5662,-15.2475,2
0.816,-10.8625,-7.6696,-2.6174,-1.7395,9.0182,-6.9585,-1.8009,1.6855,-13.3352,2
3.8244,-9.1599,-4.9349,-3.8637,-0.8628,9.0519,-11.2144,0.1925,3.1451,-12.9187,2
1.969,-12.7184,-6.5875,-1.0581,-2.5468,10.3162,-6.6327,0.4952,1.7527,-12.8373,2
3.6481,-12.1038,-7.2239,-3.3288,0.0823,8.0711,-9.1135,1.43,2.5137,-14.0555,2
2.2226,-11.9742,-2.2323,-4.3034,0.7297,11.0813,-9.2852,0.9797,2.9262,-16.0248,2
1.0276,-10.7419,-6.873,-1.1718,-1.6728,11.4817,-9.7244,3.2953,3.5321,-12.7615,2
2.5879,-9.9498,-3.6966,-4.2264,-1.827,8.1851,-6.5796,1.7101,4.944,-13.1361,2
3.4146,-10.1793,-4.6304,-4.3798,0.7351,9.104,-12.6192,1.7523,0.864,-12.3177,2
4.7079,-10.3203,-5.4201,-2.3608,-2.0613,9.7454,-7.2653,3.0672,1.1138,-12.9937,2
1.9134,-12.3211,-5.6971,-3.893,0.3996,8.036,-9.2109,0.7443,1.4797,-14.6911,2
5.0297,-11.6386,-4.4619,-3.0982,-3.6392,9.3508,-8.2261,1.0614,2.5596,-15.0166,2
5.3749,-10.9676,-7.5608,-3.3229,-2.4321,7.1316,-9.573,-0.5711,1.4041,-12.3969,2
3.1848,-8.9368,-7.5174,-6.6005,-1.0947,11.3392,-8.2133,5.2501,3.2705,-13.2532,2
0.1225,-10.1733,-5.9827,-4.6203,-1.5231,8.4531,-9.2797,3.5616,2.2161,-13.3525,2
2.7497,-9.64,-5.9705,-4.429,-4.2069,8.9202,-9.4742,0.3359,0.9988,-11.4566,2
4.6407,-8.6691,-4.5152,-3.1207,-3.0313,11.3204,-10.4012,0.0244,3.8328,-12.4717,2
4.2139,-11.4156,-7.1461,-0.2073,-1.3769,8.3126,-10.0801,0.794,3.0695,-13.6308,2
3.9282,-8.1699,-7.1282,-3.9445,-2.2897,8.9973,-9.8625,-0.3611,0.5832,-13.4598,2
4.0002,-8.0245,-5.5314,-4.6837,-3.3574,6.7233,-10.9532,3.2441,3.2042,-14.4809,2
1.9158,-12.0993,-7.1496,-2.0348,-1.3628,6.3841,-5.5441,-1.2832,1.8862,-11.6413,2
3.9783,-11.5201,-8.0827,-5.4592,-2.6776,8.5658,-8.7232,0.2041,2.7136,-15.1826,2
3.7953,-8.8944,-6.4798,-4.2826,-1.1934,10.2326,-10.3519,2.6033,3.4043,-13.5635,2
5.1754,-12.5883,-5.4526,-3.3637,-2.7211,9.2462,-8.5848,0.1589,4.0667,-14.4641,2
3.7611,-11.0127,-7.1577,-3.2548,-1.6295,6.3458,-11.7114,1.6106,0.9415,-13.1874,2
3.438,-11.368,-3.3007,-3.7396,-0.1845,8.9825,-9.3571,0.3984,4.9603,-11.9743,2
6.2836,-10.4827,-7.5511,-4.6699,-3.0996,9.7058,-9.8887,-4.1559,6.4681,-14.4624,2
2.4907,-8.3078,-8.048,-2.3042,-2.1991,6.5696,-6.4512,1.8117,4.1524,-13.055,2
4.2542,-12.6634,-6.0682,-5.4023,-3.4013,9.1717,-7.2726,-0.148,2.4544,-15.3137,2
3.3664,-9.6751,-5.0484,-3.1914,-2.2455,7.5801,-7.8167,1.645,2.5144,-14.2457,2
5.1065,-11.3551,-5.1168,-4.2144,-2.8892,10.9737,-8.8297,-0.6391,0.6862,-15.5415,2
2.7962,-7.9275,-7.1127,-1.838,-1.514,6.7836,-9.7196,-1.4944,1.4885,-14.9351,2
0.4999,-8.546,-5.9191,-5.0386,-0.9853,7.3021,-13.0164,4.8621,3.0568,-14.49,2
0.4547,-13.0564,-3.7539,-1.7562,-0.1881,6.8827,-6.7448,1.1017,3.7548,-12.9372,2
1.0951,-12.6124,-7.001,-3.0437,-3.3885,8.2923,-9.2747,1.6161,3.7844,-15.1218,2
5.5256,-12.56,-4.5973,-4.8344,-1.072,8.8943,-8.7132,1.4388,3.3596,-12.431,2
4.0525,-12.7119,-5.831,-4.8549,-2.9818,8.1205,-8.7349,0.8015,4.3565,-11.6455,2
3.86,-10.0395,-6.0927,-2.8583,-0.5874,8.4735,-5.7818,-0.3922,4.9541,-15.6379,2
4.576,-8.6603,-9.0965,-3.8007,-0.2448,8.9332,-8.4426,0.6314,1.1311,-10.0544,2
2.6003,-10.1639,-7.2059,-7.4229,-2.7047,6.3839,-7.3724,-0.4833,2.0013,-15.203,2
3.4966,-11.8899,-4.7471,-3.5561,-2.1756,9.8306,-8.9979,0.4593,0.5785,-13.7131,2
3.8379,-8.8148,-7.3635,-0.592,-0.4826,6.2762,-10.2776,2.5585,4.6373,-13.5793,2
3.5805,-12.5621,-4.2535,-5.4908,-0.0508,10.5833,-8.9376,1.8785,5.5439,-13.2045,2
3.0926,-10.9155,-7.3501,-5.1575,-0.6543,8.3094,-8.5184,-1.8079,2.6335,-12.0613,2
1.6772,-10.7904,-9.0176,-5.9673,-0.1064,8.0914,-6.2767,1.0757,3.5683,-15.2212,2
2.7779,-11.9141,-7.8338,-3.0133,-0.0211,9.1537,-10.2519,0.9231,-0.0966,-11.622,2
1.4084,-12.4959,-6.0627,-3.7029,-1.427,6.8901,-7.3098,-2.1019,0.5475,-13.767,2
1.4592,-8.9812,-8.003,-1.6736,0.2348,10.4079,-6.1791,0.5489,1.253,-13.761,2
2.5056,-11.879,-6.0094,-4.4767,-2.4462,8.1872,-8.1863,1.8617,0.3681,-14.0613,2
3.1436,-12.589,-6.4152,-3.7872,-0.5396,8.671,-10.3312,3.4451,4.0161,-12.7774,2
4.8628,-10.4483,-4.3062,-3.9238,-1.3153,9.5081,-6.6453,2.6951,3.6617,-12.8316,2
4.3997,-9.3368,-4.2876,-4.364,0.6592,9.0698,-8.0334,2.5,3.893,-12.2325,2
2.7715,-8.5677,-5.1921,-3.82,0.3337,12.437,-10.7632,-0.7786,6.8004,-12.9664,2
3.6419,-10.9883,-4.423,-0.0923,-2.3157,8.41,-9.5359,1.5263,4.606,-11.1751,2
4.5057,-7.0362,-7.0978,-5.261,0.8861,8.7395,-11.0737,-0.0471,3.1559,-14.5759,2
1.8336,-11.1266,-7.8325,-3.0564,-4.2336,8.6909,-8.2305,0.2912,4.4123,-15.6623,2
2.304,-11.3102,-5.1666,-3.6814,1.8971,7.3466,-11.1023,3.1107,0.6261,-12.5819,2
1.8876,-13.9192,-6.7978,-2.6599,-3.1506,9.4194,-7.8655,-1.4805,2.4308,-11.2409,2
4.3315,-11.2074,-5.6127,-5.037,0.3526,10.2252,-8.8284,0.7731,1.2742,-15.6345,2
2.7907,-10.9463,-4.6417,-2.6255,-1.0407,10.3411,-10.425,2.043,1.5868,-11.7469,2
3.3356,-13.8126,-5.1404,-2.7948,-2.0028,7.9984,-9.2491,-2.4607,-0.7747,-11.654,2
2.1195,-8.0323,-4.1801,-1.6584,-2.2933,6.1427,-10.6401,-0.2426,-0.7874,-14.3196,2
3.0531,-12.7568,-7.7964,-4.34,-0.7835,7.219,-8.5714,0.6323,2.8428,-14.5845,2
1.3555,-8.2705,-5.2902,-2.5005,-1.4433,8.3092,-8.2738,-2.325,1.1005,-14.8031,2
2.6737,-12.1347,-5.7364,-3.887,0.7714,12.2659,-10.9041,0.648,2.9907,-13.6278,2
1.7283,-12.191,-5.8751,-5.4272,-1.079,8.1864,-8.7973,-1.0029,3.0086,-14.9279,2
3.5966,-8.8061,-5.8442,-3.5263,-0.0921,6.4499,-6.4314,-1.1564,4.0919,-12.4861,2
2.0023,-9.3019,-5.4889,-1.1742,-1.0278,8.3925,-9.7819,-2.188,2.2951,-14.0203,2
3.7487,-12.9498,-6.5942,-3.1448,-0.3046,5.7656,-7.9502,0.0572,2.4949,-17.1533,2
5.5959,-10.55,-8.5329,-3.4463,-0.8012,10.3891,-9.4743,0.445,1.8082,-12.7096,2
2.1804,-12.1547,-6.3374,-5.8479,1.0853,11.4462,-9.6902,-1.6529,3.2773,-14.3296,2
5.1176,-11.9959,-5.4189,-3.8382,-2.3323,8.9154,-7.692,0.5573,2.9184,-14.9157,2
5.0719,-9.2484,-6.8515,-4.1956,0.8034,6.8549,-8.1034,-0.4109,5.4396,-13.5113,2
5.2462,-11.9572,-8.1085,-4.3605,-0.9239,7.7892,-7.8723,0.1121,-0.3497,-12.7773,2
2.0318,-11.3576,-3.906,-1.3499,-2.1811,9.422,-9.8382,-0.0033,1.8638,-16.193,2
3.4982,-10.3829,-7.2422,-2.3775,-1.972,7.5995,-8.22,-1.887,4.1325,-14.2097,2
4.8395,-8.883,-5.2754,-5.2271,-3.1941,6.4042,-7.3554,0.2248,1.8736,-13.8046,2
4.9765,-9.6471,-5.5779,-3.0523,-1.0476,9.0084,-8.6782,0.4269,3.9025,-13.0646,2
2.0345,-10.0219,-5.8648,-3.092,-1.4742,9.7729,-9.1019,1.5129,2.0877,-14.1874,2
4.2587,-11.3128,-2.927,-3.1595,-1.2805,9.7851,-9.7308,1.8116,4.1153,-11.7262,2
2.6944,-12.6493,-7.1509,-4.4316,1.1829,11.8478,-8.4928,0.4411,2.2476,-12.3695,2
6.6385,-8.1364,-4.5287,-2.3242,-0.0694,8.4843,-10.1146,0.3958,3.4059,-15.7869,2
